sentiment,confidence,text
일상적인,0.7513341307640076,음 6시에서 7시 사이?
기쁨(행복한),0.27247411012649536,네넹!
기쁨(행복한),0.5310801863670349,책 샀어
일상적인,0.7091745138168335,내일 배송한데
생각이 많은,0.24261003732681274,오잉
즐거운(신나는),0.6184712648391724,야호
설레는(기대하는),0.8087403178215027,여보 몸은 좀 어때?
사랑하는,0.59263014793396,괜찮아
걱정스러운(불안한),0.7280331254005432,근데 문자로 결과 나왔는데 좀 안좋은가봐
걱정스러운(불안한),0.9409708380699158,어떻게 안좋은거예요?
일상적인,0.2576844394207001,검사 받으래
일상적인,0.8549640774726868,"제목없음
[Web발신]
삼성열린내과입니다.
남준우님 11/13 시행한 혈액검사 결과 백혈구의 호중구 비율 상승과 염증수치의 상승 (CRP 8.43mg/dL) 관찰됩니다.
 또한 간수치의 상승이 동반되어 있습니다. (AST/ALT 46/43IU/L)

간염 원인 확인 및 염증의 경과 확인 위한 추적 검사가 필요하므로 금 or  토요일 방문 바랍니다.

만약 약물 복용 후에도 지속적인 고열과 황달 등 증상 악화를 보일 경우 인접 응급실 진료 바랍니다."
걱정스러운(불안한),0.9308955669403076,내일 바로 검사받으러 다녀와야겠네
설레는(기대하는),0.5380999445915222,시간괜찮아?
일상적인,0.47144508361816406,ㅇㅇ 전화해볼게
즐거운(신나는),0.4617323875427246,채아는 곧 출발한대요~!
즐거운(신나는),0.49122563004493713,오왕ㅋㅋㅋㅋㅋ
즐거운(신나는),0.30732905864715576,기사나심 ㅋ
기쁨(행복한),0.5869532823562622,멋지드아아👍ㅎㅎㅎ
즐거운(신나는),0.4606761038303375,ㅎㅎㅎ 근데 문제는 그사이에 아이템이 바뀜 ㅋ
즐거운(신나는),0.6022834181785583,맞네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
기쁨(행복한),0.3975414037704468,책 도착함
즐거운(신나는),0.29864487051963806,어예
설레는(기대하는),0.8469125032424927,오늘은 몇시에와?
설레는(기대하는),0.7820229530334473,오늘은 찰리가 바쁘신거 같은데 왠만하면 저녁은 집에서 먹을게
걱정스러운(불안한),0.5321336984634399,아 그리고 건강 검진 12월 2일로 했는데 괜찮지?
기쁨(행복한),0.43232250213623047,웅웅!
일상적인,0.6260555982589722,문자 갔어?
즐거운(신나는),0.4963359236717224,지금왔어!ㅎㅎ
설레는(기대하는),0.8977348804473877,저녁메뉴는 먹고싶은거있엉?
즐거운(신나는),0.650816023349762,저녁은… 머먹을까? ㅋ
즐거운(신나는),0.586033821105957,ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.6234335899353027,ㅋㅋㅋㅋㅋㅋ매일매일이 어렵다ㅋㅋㅋㅋ
즐거운(신나는),0.29134124517440796,메뉴정하는거 왜케 어려운거야 ㅋㅋㅋㅋ
일상적인,0.579915463924408,사진 2장
기쁨(행복한),0.6242464184761047,귀여워 ㅋㅋㅋㅋㅋ
일상적인,0.5476294755935669,채아가 직접 만들었음
기쁨(행복한),0.4948520362377167,오 이뿌게 잘만들었다!
일상적인,0.579915463924408,사진 2장
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
즐거운(신나는),0.5776633620262146,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5002593398094177,작품이다 ㅋㅋㅋ
슬픔(우울한),0.6495839953422546,나 늦을거 같애 ㅠㅠ 미안 ㅠ
생각이 많은,0.33099958300590515,먼저 저녁 먹어야 할듯
설레는(기대하는),0.8096112608909607,알겠어요~! 그럼 저녁은 먹고올거야?
슬픔(우울한),0.579429566860199,응 먹고 갈게 ㅠㅠ 배고프다 ㅠㅠ
기쁨(행복한),0.435116171836853,웅웅!!
일상적인,0.7368251085281372,도착했어요?
슬픔(우울한),0.5492319464683533,애들은 잔다
짜증남,0.33234602212905884,나도 잠들어다가 깸
걱정스러운(불안한),0.8454118371009827,"나 요번건강검진때 자궁경부암검사가 선택지에 있었네
따로 전화해서 무료검진가능해서
그날 같이받을수있냐고 물어보려고하는데 

내가 전화해도되나?
아니면 여보가 전화해야하나?"
기쁨(행복한),0.43304115533828735,여보가 해도 되요 ㅋ
기쁨(행복한),0.27247411012649536,네넹!
고마운,0.3958657681941986,월급보내준거 확인했어요~!
즐거운(신나는),0.5214864015579224,넵! ㅋ
슬픔(우울한),0.9148194193840027,"나 이제 술을 끊어야하나봐
일어났는데 어지러워서 뭐 하질 못하겠어
토하고싶어서 했더니 위액만 토하고 😢
맥주한캔먹었는데..."
일상적인,0.31578677892684937,음?
슬픔(우울한),0.5521537661552429,뭐지...
슬픔(우울한),0.8948288559913635,진짜 술이 문젠가보네..
걱정스러운(불안한),0.9610791206359863,나 어디아픈건아니겠지..?
일상적인,0.5037744045257568,당분간 술 완전히 끊고
설레는(기대하는),0.6709210276603699,검진 잘 받아보자
기쁨(행복한),0.43160995841026306,웅웅
사랑하는,0.6961007118225098,너무 걱정하지 마요
슬픔(우울한),0.49830731749534607,웅웅 ㅠ
일상적인,0.5335845351219177,통화할수있어?
걱정스러운(불안한),0.28914767503738403,수액 맞고 있어??
기쁨(행복한),0.36584901809692383,웅!
일상적인,0.8179186582565308,병원 나오면 연락해
걱정스러운(불안한),0.34281209111213684,나와서 약타서 집가는중
걱정스러운(불안한),0.7517257332801819,아직 어지럽고 토할거같긴해 ㅠㅠ
사랑하는,0.3218533992767334,일단 점심 간단히 먹고 바로 약 먹어요
일상적인,0.5203049778938293,네~!
생각이 많은,0.28689560294151306,오자마자 약 먹고 좀 자고 일어났어
걱정스러운(불안한),0.9558783769607544,좀 괜찮아????
슬픔(우울한),0.4633287489414215,어지러운건 계속 그러네
슬픔(우울한),0.5835853219032288,좀 쉬어봐요 ㅠㅠ 오늘 최대한 빨리 들어가볼게
기쁨(행복한),0.5242222547531128,웅웅 고마워 ㅠㅠ
일상적인,0.5893856287002563,나 이제 많이 괜찮아졌어요~
일상적인,0.26956453919410706,그래???
기쁨(행복한),0.28678491711616516,다행이다 ㅠ
일상적인,0.8272727727890015,어지러운것도 거의다나은거같아
걱정스러운(불안한),0.9619849920272827,약 기운이 도니깐 좀 괜찮나? ㅠㅠ
기쁨(행복한),0.46125563979148865,"그런거같아 
그리고 아까 4시쯤에 죽 시켜서 먹었어~"
일상적인,0.8944055438041687,연아연장반해서 그때까지 누워서 쉬었더니 많이 괜찮아진거같아
기쁨(행복한),0.2593531906604767,여보 올때 포카리스웨트 하나 사다주세요
일상적인,0.5382065176963806,큰거로
슬픔(우울한),0.5489987134933472,배고픈데 이시간에 뭐 먹으면 안될거같아서 ㅠㅠㅎㅎ
짜증남,0.7531151175498962,응 알았어!
즐거운(신나는),0.28388991951942444,나 씻는중!
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5079724192619324,15분거리를 1시간만에 도착했당ㅋㅋㅋ
설레는(기대하는),0.7375340461730957,이제 30분 쉬었다가 애들 데리러가야해
즐거운(신나는),0.622373104095459,"폭설로 오늘 차량운행 못한다해서 채아 학원안보내려고 ㅎㅎ 
채아연아 다 데리고와야해 ㅎㅎ"
슬픔(우울한),0.8556517958641052,아이고
슬픔(우울한),0.5040690898895264,오늘은 완전 고생하겠네 ㅠㅠ
짜증남,0.5906649231910706,애들 눈가지고 논다고 난리 칠듯 ㅋㅋ
즐거운(신나는),0.6329224705696106,아마 데리고와서 밖에서 좀 놀다가 집에와서 바로 씻기면 될듯ㅋㅋㅋ
즐거운(신나는),0.5293852090835571,웅웅 ㅋㅋㅋ
즐거운(신나는),0.49127960205078125,ㅎㅎㅎㅎ
일상적인,0.5908249020576477,난 아직 회사야
일상적인,0.2609424591064453,오잉 언제출발해?
일상적인,0.3074028789997101,4시쯤? ㅋ
즐거운(신나는),0.4748082458972931,곧 출발하겠네!
일상적인,0.579915463924408,사진 2장
일상적인,0.504375696182251,동영상
기쁨(행복한),0.5807160139083862,ㅋㅋㅋㅋ어제 주환이엄마가 귀엽다고 찍어줬어ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.4786745607852936,엄청 귀엽다고 다들 난리 ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.614738404750824,여긴 해뜬다 ㅋㅋㅋ
즐거운(신나는),0.5351826548576355,쨍쨍 ㅋㅋ
즐거운(신나는),0.5799039602279663,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.47869378328323364,여기도 해난다!ㅋㅋ
일상적인,0.4090624749660492,휴지가 필요해
일상적인,0.5305529236793518,이제 내시경 대기중
설레는(기대하는),0.32939884066581726,난 이제 내시경 센터로 간다
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
걱정스러운(불안한),0.7924818992614746,난 진료끝나고 mri검사대기중
일상적인,0.31578677892684937,음?
걱정스러운(불안한),0.8073629140853882,mri도 받으래?
기쁨(행복한),0.43160995841026306,웅웅
짜증남,0.36202648282051086,로비에ㅜ있을게 ㅋ
슬픔(우울한),0.37775781750679016,웅웅 너무졸리다 ㅠㅠ
설레는(기대하는),0.912117600440979,나 치과 검진도 있다니깐 하고 있을게
기쁨(행복한),0.43160995841026306,웅웅
일상적인,0.49307116866111755,나도 치과아직안했는데
걱정스러운(불안한),0.555398166179657,검사 끝났어?
일상적인,0.815570056438446,끝났으면 이리 와요
슬픔(우울한),0.6712119579315186,아니 아직 대기중 ㅠㅠ
즐거운(신나는),0.46715787053108215,응 알았오 ㅋㅋ
일상적인,0.7289028167724609,5번째야
슬픔(우울한),0.6723144054412842,ㅠㅠ 엄청오래걸리네
걱정스러운(불안한),0.478645384311676,어흑 어래 걸리는 구나 ㅠㅠ
일상적인,0.238774374127388,끝났니? ㅋ
일상적인,0.43450015783309937,이제 들어간등
걱정스러운(불안한),0.38090014457702637,치아검진??
일상적인,0.6528145670890808,MRI??
일상적인,0.746379017829895,mri
즐거운(신나는),0.420165479183197,알았어요 ㅋㅋ
설레는(기대하는),0.9605082869529724,내일 오전에 나 미용실 다녀와도 될까?
슬픔(우울한),0.5483735799789429,면접 전에 머리를 잘라야 할 것 같은데
일상적인,0.35569480061531067,그래요~!
걱정스러운(불안한),0.4807279109954834,"예약미리하는게
좋지않을까?"
즐거운(신나는),0.4639909863471985,지금 하려고 ㅋ
기쁨(행복한),0.4573933482170105,웅웅 ㅎㅎ
기쁨(행복한),0.38440990447998047,10시에 예약함
기쁨(행복한),0.583516538143158,다녀와용 ㅎㅎ
일상적인,0.5658583641052246,ㅇㅇ 그리고 스벅 증정품은
설레는(기대하는),0.7150889039039612,뭘로 할까?
일상적인,0.3033961355686188,사진
즐거운(신나는),0.3532094955444336,프리퀀시
일상적인,0.6451289653778076,초록세모램프?!
즐거운(신나는),0.5037206411361694,오케이 ㅋ
슬픔(우울한),0.4639874994754791,램프 없다
일상적인,0.32884374260902405,없어
슬픔(우울한),0.6673605442047119,예약 가능한 매장이 없어
슬픔(우울한),0.31187140941619873,이미 다 끝난듯
즐거운(신나는),0.4750092327594757,플래너나 받을래? ㅋㅋ
일상적인,0.28209879994392395,핑크 플래너? ㅋ
즐거운(신나는),0.4450378715991974,그래용ㅎㅎㅎ
즐거운(신나는),0.5016487240791321,응 ㅋ
일상적인,0.6280827522277832,잠바 전화해봤어용?
생각이 많은,0.4695177972316742,아 해봐야겠다
고마운,0.675092875957489,고마워요
즐거운(신나는),0.3365706205368042,넹!
설레는(기대하는),0.7402567863464355,오늘 점심 뭐먹었어요?
즐거운(신나는),0.4986129105091095,해장국 먹었음요 ㅋ
즐거운(신나는),0.49206194281578064,알겠어 ㅎㅎ 저녁 감자수제비 괜찮지?
일상적인,0.5480507016181946,응응!
즐거운(신나는),0.342733770608902,웅웅!ㅎㅎ알겠엉
걱정스러운(불안한),0.7288413047790527,채아 괜찮아?
일상적인,0.885719895362854,좀 괜찮아진거 같애
고마운,0.2902456223964691,다행이네 ㅠㅠ
슬픔(우울한),0.8659072518348694,아이고 ㅠㅠ
슬픔(우울한),0.6580477952957153,다들 잠듬
고마운,0.4086562991142273,고생했어요~!
일상적인,0.4420522451400757,쉬고있엉?
즐거운(신나는),0.5016487240791321,응 ㅋ
즐거운(신나는),0.5847813487052917,12시30분에 출발하려고!
즐거운(신나는),0.5326217412948608,맥주4잔째 마시고있어!
즐거운(신나는),0.44279876351356506,알았오 ㅋ
일상적인,0.25570014119148254,택시탔엉ㅅㅇ
슬픔(우울한),0.4497648775577545,엥?
짜증남,0.62492835521698,왜?
슬픔(우울한),0.45352593064308167,사실….
슬픔(우울한),0.46918871998786926,...?음?
일상적인,0.3033961355686188,사진
짜증남,0.2655523419380188,이러고 있음 ㅋㅋㅋㅋ
즐거운(신나는),0.578741729259491,ㅋㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5546383261680603,좋구만ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5799039602279663,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
생각이 많은,0.555168867111206,내가 더 늦게올줄알았구나
짜증남,0.2793252170085907,그냥 놀다보니?? ㅋㅋ
즐거운(신나는),0.5944710969924927,ㅋㅋㅋㅋㅋㅋㅋ이제  예술공원지하차도야ㅋ
즐거운(신나는),0.5191421508789062,오키 ㅋ
기쁨(행복한),0.5777441263198853,어여와 ㅋ
슬픔(우울한),0.5160762667655945,핸드폰을 집에 두고와서
슬픔(우울한),0.3052193522453308,다녀오느라 좀 늦는중!
일상적인,0.3033961355686188,사진
기쁨(행복한),0.751863420009613,"우리는
잘 도착했어!ㅎㅎ"
기쁨(행복한),0.7077890038490295,나도 잘 도착했어
설레는(기대하는),0.48192155361175537,끝나면 연락할게요
기쁨(행복한),0.27247411012649536,네넹!
설레는(기대하는),0.7850028276443481,여보 커피한잔 사갈까?
일상적인,0.34809473156929016,여보
설레는(기대하는),0.7651009559631348,커피한잔 사갈까?
슬픔(우울한),0.42825230956077576,아니
일상적인,0.736728310585022,쿨라임피지오
즐거운(신나는),0.4907703995704651,아하ㅋㅋㅋ오키도키
설레는(기대하는),0.698375403881073,혹시 연아 야옹이 여보 차에 있을까요?
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5149144530296326,집에서 찾았다!ㅎ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
일상적인,0.579915463924408,사진 2장
기쁨(행복한),0.4840925931930542,뭔가 뭉클했다 ㅋㅋ
고마운,0.3695969879627228,선생님이 확실히알려줬네
짜증남,0.24772951006889343,그러니깐 ㅋㅋ
즐거운(신나는),0.5382391810417175,오늘은 몇시쯤와?ㅎㅎ
즐거운(신나는),0.6145734786987305,집에서 저녁 먹으려고 ㅋ
즐거운(신나는),0.5338623523712158,알겠어!ㅎㅎ
일상적인,0.3587920367717743,점심에 뭐먹었엉?
짜증남,0.334527850151062,김치찌개 ㅋ
걱정스러운(불안한),0.9906831979751587,나 감기기운이있어서 나가서 먹을까 생각중인데 괜찮아?
일상적인,0.3033961355686188,사진
즐거운(신나는),0.4656306505203247,두둥
기쁨(행복한),0.4182664752006531,오!!!
즐거운(신나는),0.4656306505203247,두둥
기쁨(행복한),0.5883648991584778,멋쟁이구만
짜증남,0.6764829754829407,ㅋㅋ 성대에서 소박맞고 서강대 가기
즐거운(신나는),0.5811209082603455,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
일상적인,0.5384415984153748,사진 3장
기쁨(행복한),0.5234476327896118,귀엽지ㅋㅋㅋㅋㅋㅋ
즐거운(신나는),0.5847535133361816,ㅋㅋㅋㅋㅋ
슬픔(우울한),0.37962979078292847,클났네 ㅋㅋㅋ
짜증남,0.3610880672931671,왜?ㅋㅋ
기쁨(행복한),0.6588870882987976,귀여워서 ㅋㅋ
설레는(기대하는),0.9296342730522156,주말 언제 나가기로했어?
설레는(기대하는),0.6970235109329224,토요일날 잠깐 갔다 올까 하고
짜증남,0.32154983282089233,웅 알겠어!
일상적인,0.3033961355686188,사진
즐거운(신나는),0.505189836025238,고기왔다!ㅎㅎ
즐거운(신나는),0.5081763863563538,ㅋㅋㅋㅋ
걱정스러운(불안한),0.9540591239929199,여보 자고있어..?
기쁨(행복한),0.5106089115142822,일어나면 연락줘~ㅎㅎ
즐거운(신나는),0.5958476662635803,잠 깼어?ㅎㅎ
즐거운(신나는),0.5187485218048096,응 ㅋㅋ
설레는(기대하는),0.8394314646720886,장봐놓을까?
즐거운(신나는),0.7452006340026855,여보 오늘 운동가나? ㅋ
일상적인,0.210916668176651,웅 왜용?
기쁨(행복한),0.4572995603084564,날짜 바꿔도돼ㅎㅎ
짜증남,0.9550755620002747,뭐 부탁할일있엉?
설레는(기대하는),0.5570448637008667,몇시에 가는데? 일단 살펴 보고
일상적인,0.49025967717170715,12시!
슬픔(우울한),0.28703832626342773,근데뭐길래..?ㅎ
슬픔(우울한),0.9498791694641113,아 옷을 좀 가져다 달라고 할까 했었는데 잠만.. ㅠㅠ
즐거운(신나는),0.5610789060592651,아~ 오키도키 연락줘!
슬픔(우울한),0.5321662425994873,음 내 네오와이즈 티셔츠좀 가져다 줄래? ㅠㅠ
일상적인,0.3033961355686188,사진
일상적인,0.3444875478744507,지금가면돼?
즐거운(신나는),0.45246031880378723,ㅇㅇ 그거 ㅋ
즐거운(신나는),0.5302067995071411,응 그래요 와서 점심 같이 먹자 ㅋ
일상적인,0.5385870337486267,넵!
일상적인,0.3526255190372467,회사주소 한번만 알려주세용
일상적인,0.7471940517425537,대왕판교로 815
즐거운(신나는),0.46438243985176086,30분걸린다 ㅎㅎ 도착하면 연락할게
일상적인,0.5385870337486267,넵!
일상적인,0.37002816796302795,도착
짜증남,0.5442243218421936,주차장이야
일상적인,0.3974160850048065,7층으로 올라오시면 됩니다. ㅋ
즐거운(신나는),0.6578792929649353,같이 점심 먹자고 하시네 ㅋ
즐거운(신나는),0.47986680269241333,앗 ㅋㅋㅋ
일상적인,0.7240371704101562,7층 올라오는 엘베가 따로 잇어
즐거운(신나는),0.5069289803504944,알겠엉ㅋㅋ
일상적인,0.48620665073394775,"2,3,4호기나 7,8,9호기 ㅋ"
즐거운(신나는),0.3365706205368042,넹!
일상적인,0.3821942210197449,아무 엘베나 일단 들어가면 지도가 있을거야 ㅋ
기쁨(행복한),0.48647046089172363,올라와서 연락줘요 ㅋ
즐거운(신나는),0.45637282729148865,내일 12시 이춘복 참치!
기쁨(행복한),0.37843912839889526,오호
일상적인,0.4980737566947937,참치 무한 리필이라
슬픔(우울한),0.36149856448173523,아침 거르고 오라고 하시네 ㅋ
즐거운(신나는),0.38226449489593506,알겠습니다 ㅎㅎㅎ
설레는(기대하는),0.9411721229553223,여보 내일은 퇴근 일찍하고올수있어?
슬픔(우울한),0.8068832755088806,내일… 회식인데 ㅠㅠ
즐거운(신나는),0.294595330953598,아 그래?오키도키
기쁨(행복한),0.2947516143321991,혹시 가능한지 물어본거예용 ㅎ
일상적인,0.716884195804596,수요일은 가능
일상적인,0.6971436738967896,금요일도 가능
즐거운(신나는),0.6453927159309387,"오늘 운동을 내일로 미뤘는데 
내일낮에도 일정이생겨서 물어본거야 ㅎㅎ"
슬픔(우울한),0.5952984690666199,그렇군 ㅠㅠ
즐거운(신나는),0.45146843791007996,낮수업을 밤수업으로 들을까하고 ㅎㅎ
기쁨(행복한),0.4734126925468445,괜찮아용 ㅎ
즐거운(신나는),0.268840491771698,네넵!
일상적인,0.34761402010917664,오늘은 일찍안오시나유
즐거운(신나는),0.6978016495704651,이제 슬슬 가야지 ㅋ
즐거운(신나는),0.44520774483680725,오늘 여보가 와서 갑자기 일이 이렇게 되어 버렸네 ㅋㅋ
즐거운(신나는),0.5935158729553223,엥 ㅋㅋㅋ뭐지 ㅋㅋ
즐거운(신나는),0.6919745802879333,멀라 여보 오니깐 갑자기… 다들 모이자고 ㅋㅋ 오늘 정함 ㅋㅋ
즐거운(신나는),0.7159214615821838,ㅋㅋㅋㅋㅋ내일은 네부부 모이는건가요?
즐거운(신나는),0.48835912346839905,넵 ㅋ
즐거운(신나는),0.5273586511611938,난 9시쯤 출발할듯 ㅋ
즐거운(신나는),0.4481225311756134,네넹 ㅎㅎ
일상적인,0.3033961355686188,사진
일상적인,0.3033961355686188,사진
즐거운(신나는),0.5140053629875183,난 애들이랑 아크어때 다녀오는중 ㅎㅎ
즐거운(신나는),0.48992931842803955,ㅋㅋㅋ 그렇군 ㅋㅋ
슬픔(우울한),0.4898204505443573,오늘 일찍 자긴 글렀군 ㅋ
슬픔(우울한),0.38502514362335205,후 힘들다 ㅋㅋㅋ
일상적인,0.3033961355686188,사진
즐거운(신나는),0.6252391338348389,주차장가는중ㅎㅎ
기쁨(행복한),0.5651559233665466,저녁 먹고 갈게 ㅋ
설레는(기대하는),0.5416479110717773,오늘 저녁에 와인이나 한잔 할까?
기쁨(행복한),0.516697883605957,좋아용ㅎㅎ
즐거운(신나는),0.5177865624427795,애들 일찍 재워봐야겠다 ㅎㅎ
즐거운(신나는),0.48122408986091614,응응 ㅋ
즐거운(신나는),0.6881828904151917,난 오늘 애들 크리스마스 선물 사러 다녀오려고!ㅎㅎ
설레는(기대하는),0.9162046909332275,"채아는 책이랑
또 뭘사줘야하지?"
슬픔(우울한),0.7739946246147156,음…
슬픔(우울한),0.8801450729370117,글쎄…
설레는(기대하는),0.4778549075126648,방수되는 부츠를 하나 살까
짜증남,0.5046582221984863,지금 신는거 방수안되더라고
기쁨(행복한),0.48773419857025146,그래도 좋고
기쁨(행복한),0.4410012662410736,웅웅 롯데아울렛왔엉
즐거운(신나는),0.5025076866149902,밥먹고 둘러보려고 ㅎㅎ
일상적인,0.5298947095870972,"대형 키즈카페 추천 디스커버스 의왕 체험교육 테마파크 아이와 가볼만한곳 추천
출처 : 달감나무 | 블로그"
걱정스러운(불안한),0.46818870306015015,방어나 먹을까??
즐거운(신나는),0.589499294757843,오 좋지!ㅎㅎ
일상적인,0.6264079809188843,방어방어
일상적인,0.33439093828201294,생활비 확인했어요!
즐거운(신나는),0.5846912264823914,언제출발해?ㅎㅎ
일상적인,0.39182528853416443,이제 곧??
기쁨(행복한),0.3018043041229248,오키도키
일상적인,0.3816390633583069,45번 들어감
기쁨(행복한),0.43160995841026306,웅웅
일상적인,0.7377744913101196,2번째당
일상적인,0.5881153345108032,우리 48번이지?
기쁨(행복한),0.43160995841026306,웅웅
즐거운(신나는),0.48665791749954224,앞에 2팀 남았네 ㅋ
일상적인,0.3033961355686188,사진
슬픔(우울한),0.7476376891136169,아흑 ㅠㅠ
슬픔(우울한),0.7222496271133423,이브에 여기 오는게 너무 모험이었나
슬픔(우울한),0.5891812443733215,회전률극악ㅠㅠ
생각이 많은,0.2601127326488495,채아 태권도를 보내는게 아니었어 ㅋㅋ
기쁨(행복한),0.4829747676849365,기다린게 아까우니 맛나게먹쟈
즐거운(신나는),0.6293533444404602,그래야지 ㅋㅋ
즐거운(신나는),0.5070220828056335,메뉴는 좀 봤엉?ㅎㅎ
일상적인,0.3033961355686188,사진
일상적인,0.34412598609924316,46번 들어감
일상적인,0.3033961355686188,사진
즐거운(신나는),0.700630784034729,이제 다음이다!ㅋㅋㅋ
슬픔(우울한),0.6987308859825134,배고파아 ㅠㅠ
즐거운(신나는),0.45116692781448364,메뉴는 메뉴판을 보고 ㅋㅋ
즐거운(신나는),0.5287467241287231,웅웅ㅋㅋㅋㅋ
설레는(기대하는),0.7934204936027527,애들 랍스터 먹을까?
즐거운(신나는),0.4195960462093353,"글쎄...채아는
먹을거같아 ㅎㅎ"
즐거운(신나는),0.5191453695297241,ㅋㅋ
설레는(기대하는),0.6330419778823853,여보 우리차례
짜증남,0.6033989191055298,애들좀
설레는(기대하는),0.4477594196796417,들어오면 연락해
일상적인,0.4391813576221466,가는중
기쁨(행복한),0.2876545488834381,우리나왔어
일상적인,0.6941767334938049,신발신는곳에 있어용
즐거운(신나는),0.5721989274024963,정산소앞에 앉아있는중 ㅎㅎ
일상적인,0.8001182079315186,채아자?
슬픔(우울한),0.617684006690979,아직
생각이 많은,0.2566249668598175,곧 잘거같음
즐거운(신나는),0.5238247513771057,ㅇㅇ ㅋㅋ
일상적인,0.3391890525817871,스벅으로와
일상적인,0.3033961355686188,사진
일상적인,0.3523026704788208,사진 4장
즐거운(신나는),0.5295227766036987,내려왔다 ㅋ
즐거운(신나는),0.6186721324920654,ㅋㅋㅋㅋㅋㅋ우왕ㅋㅋㅋ
슬픔(우울한),0.29027724266052246,아흑 힘들어 ㅋ
기쁨(행복한),0.5004734992980957,해장국 먹고 갈게 ㅋㅋ
즐거운(신나는),0.5890448689460754,ㅋㅋㅋㅋㅋㅋㅋ그래요ㅋㅋㅋ
일상적인,0.602526068687439,"간소고기
상추
고추장"
기쁨(행복한),0.338672935962677,오이
일상적인,0.495574951171875,애호박
기쁨(행복한),0.5651559233665466,저녁 먹고 갈게 ㅋ
슬픔(우울한),0.4719758629798889,오늘도 저녁 먹고 갈게요 ㅠㅠ
일상적인,0.6454081535339355,삭제된 메시지입니다.
일상적인,0.6454081535339355,삭제된 메시지입니다.
즐거운(신나는),0.5695857405662537,안녕!ㅎㅎ 우리는 일어났당ㅋㅋㅋ
일상적인,0.1799992322921753,이제 머나먼하늘길을 날아오겠구만
짜증남,0.361980676651001,응 ㅋㅋㅋ 그러겠지 ㅋㅋ
즐거운(신나는),0.3892486095428467,아 졸려 ㅋㅋ
즐거운(신나는),0.4319877624511719,ㅋㅋㅋ비행기에서 푹 자
즐거운(신나는),0.4970759451389313,응응 ㅋㅋ
즐거운(신나는),0.6651260256767273,난 이제 슬슬 연아 깨워야겠다 ㅎㅎ
즐거운(신나는),0.5611076951026917,차에서 1시간 반 재웠당ㅋㅋㅋ
기쁨(행복한),0.5689162611961365,잘했다 ㅋㅋ
즐거운(신나는),0.5640416145324707,난 이제 비행기탐 ㅋ
일상적인,0.37262099981307983,웅웅!알겠어용!
즐거운(신나는),0.425101637840271,전화할게요 도착하면 ^^
즐거운(신나는),0.4877834916114807,네넹!ㅎㅎ
일상적인,0.3033961355686188,사진
기쁨(행복한),0.632151186466217,조심히와!ㅎㅎ
일상적인,0.3033961355686188,사진
즐거운(신나는),0.3237336277961731,오 대박 옆에 사람 안타는거 같야
기쁨(행복한),0.5365815162658691,오오오오
즐거운(신나는),0.5728878974914551,편하게 가겠다 ㅋㅋ
기쁨(행복한),0.48511049151420593,욜 좋다좋다
즐거운(신나는),0.507996678352356,대박이군 ㅋㅋㅋ
즐거운(신나는),0.4613552689552307,창가자린데 가운데 비어서 ㅋㅋ
즐거운(신나는),0.5300202965736389,오ㅋㅋㅋㅋㅋ좋다
즐거운(신나는),0.3891718089580536,이제 비행기 떠?
즐거운(신나는),0.6050441265106201,엄청 편하게 가겠군 ㅋㅋㅋㅋ
즐거운(신나는),0.3841995894908905,응 이제 뜰듯 ㅋㅋ
즐거운(신나는),0.5762583017349243,푹자고 도착해랏ㅋㅋㅋ
즐거운(신나는),0.6035781502723694,오케이! 그럼 난 이만 뿅 ㅋ
즐거운(신나는),0.38078194856643677,뿅!
설레는(기대하는),0.8178308010101318,잘 도착했어?
걱정스러운(불안한),0.8251199722290039,짐찾고있을거같넹
즐거운(신나는),0.45457392930984497,이제 내림 ㅋ
일상적인,0.587651789188385,일어났어?
걱정스러운(불안한),0.3195725679397583,웅웅 아까 깼어!
일상적인,0.5085008144378662,나 큐코드 받고 해야해사
기쁨(행복한),0.45439058542251587,이따가 연락할게 ^^
일상적인,0.504375696182251,동영상
즐거운(신나는),0.5146241784095764,애들 아우터 사온거 입혀봤엉ㅋㅋ
즐거운(신나는),0.586033821105957,ㅋㅋㅋㅋㅋㅋ
기쁨(행복한),0.5567819476127625,귀엽다 ㅋㅋㅋㅋ
기쁨(행복한),0.7023258805274963,ㅋㅋㅋ둘다 맘에 들어해서 다행이야
