sentiment,confidence,text
Negative,0.8094015717506409,배고픈데 이시간에 뭐 먹으면 안될거같아서 ㅠㅠㅎㅎ
Positive,0.7041873931884766,응 알았어!
Positive,0.9239180088043213,나 씻는중!
Negative,0.9466645121574402,사진
Negative,0.9842953681945801,15분거리를 1시간만에 도착했당ㅋㅋㅋ
Negative,0.5719161629676819,이제 30분 쉬었다가 애들 데리러가야해
Negative,0.9735856652259827,"폭설로 오늘 차량운행 못한다해서 채아 학원안보내려고 ㅎㅎ 
채아연아 다 데리고와야해 ㅎㅎ"
Negative,0.6542276740074158,아이고
Negative,0.9245189428329468,오늘은 완전 고생하겠네 ㅠㅠ
Positive,0.8991994857788086,애들 눈가지고 논다고 난리 칠듯 ㅋㅋ
Positive,0.8620797395706177,아마 데리고와서 밖에서 좀 놀다가 집에와서 바로 씻기면 될듯ㅋㅋㅋ
Positive,0.5692596435546875,웅웅 ㅋㅋㅋ
Positive,0.5050615668296814,ㅎㅎㅎㅎ
Positive,0.7440987825393677,난 아직 회사야
Negative,0.9788895845413208,오잉 언제출발해?
Negative,0.9459322094917297,4시쯤? ㅋ
Positive,0.9822636246681213,곧 출발하겠네!
Negative,0.9750891327857971,사진 2장
Negative,0.8642390966415405,동영상
Positive,0.9465227723121643,ㅋㅋㅋㅋ어제 주환이엄마가 귀엽다고 찍어줬어ㅋㅋㅋㅋㅋㅋ
Positive,0.989788830280304,엄청 귀엽다고 다들 난리 ㅋㅋㅋㅋㅋㅋ
Positive,0.6919849514961243,여긴 해뜬다 ㅋㅋㅋ
Positive,0.5039546489715576,쨍쨍 ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.9890128374099731,여기도 해난다!ㅋㅋ
Negative,0.9736039638519287,휴지가 필요해
Positive,0.9128258228302002,이제 내시경 대기중
Positive,0.8633596897125244,난 이제 내시경 센터로 간다
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9897119998931885,난 진료끝나고 mri검사대기중
Negative,0.9831039905548096,음?
Negative,0.9852440357208252,mri도 받으래?
Negative,0.8873321413993835,웅웅
Positive,0.5039546489715576,로비에ㅜ있을게 ㅋ
Negative,0.9584892988204956,웅웅 너무졸리다 ㅠㅠ
Negative,0.8477608561515808,나 치과 검진도 있다니깐 하고 있을게
Negative,0.8873321413993835,웅웅
Negative,0.9115305542945862,나도 치과아직안했는데
Negative,0.9966027736663818,검사 끝났어?
Negative,0.6991904973983765,끝났으면 이리 와요
Negative,0.9344437718391418,아니 아직 대기중 ㅠㅠ
Negative,0.8880100250244141,응 알았오 ㅋㅋ
Positive,0.9291043281555176,5번째야
Negative,0.9832113981246948,ㅠㅠ 엄청오래걸리네
Negative,0.9363031983375549,어흑 어래 걸리는 구나 ㅠㅠ
Negative,0.9712299108505249,끝났니? ㅋ
Positive,0.9028284549713135,이제 들어간등
Negative,0.9827942848205566,치아검진??
Negative,0.9909430146217346,MRI??
Negative,0.8078058958053589,mri
Negative,0.7267683744430542,알았어요 ㅋㅋ
Negative,0.8856177926063538,내일 오전에 나 미용실 다녀와도 될까?
Negative,0.8835646510124207,면접 전에 머리를 잘라야 할 것 같은데
Negative,0.9530526995658875,그래요~!
Negative,0.9857956171035767,"예약미리하는게
좋지않을까?"
Positive,0.8205984830856323,지금 하려고 ㅋ
Positive,0.5692596435546875,웅웅 ㅎㅎ
Negative,0.9944726824760437,10시에 예약함
Positive,0.9387865662574768,다녀와용 ㅎㅎ
Negative,0.9558035731315613,ㅇㅇ 그리고 스벅 증정품은
Negative,0.8787186741828918,뭘로 할까?
Negative,0.9466645121574402,사진
Positive,0.5050615668296814,프리퀀시
Negative,0.9298070073127747,초록세모램프?!
Positive,0.5535699725151062,오케이 ㅋ
Negative,0.9862478375434875,램프 없다
Negative,0.9948790073394775,없어
Negative,0.9739336967468262,예약 가능한 매장이 없어
Negative,0.9875425100326538,이미 다 끝난듯
Negative,0.9708559513092041,플래너나 받을래? ㅋㅋ
Negative,0.9505864381790161,핑크 플래너? ㅋ
Positive,0.5050615668296814,그래용ㅎㅎㅎ
Negative,0.7283212542533875,응 ㅋ
Positive,0.8267379999160767,잠바 전화해봤어용?
Positive,0.5617440342903137,아 해봐야겠다
Negative,0.9873353838920593,고마워요
Positive,0.9584656357765198,넹!
Positive,0.6678420901298523,오늘 점심 뭐먹었어요?
Positive,0.7036293745040894,해장국 먹었음요 ㅋ
Positive,0.9213070869445801,알겠어 ㅎㅎ 저녁 감자수제비 괜찮지?
Positive,0.8959936499595642,응응!
Positive,0.9646245837211609,웅웅!ㅎㅎ알겠엉
Positive,0.8109242916107178,채아 괜찮아?
Positive,0.7375009059906006,좀 괜찮아진거 같애
Positive,0.9229552149772644,다행이네 ㅠㅠ
Positive,0.6575278639793396,아이고 ㅠㅠ
Positive,0.9513702392578125,다들 잠듬
Negative,0.9635095596313477,고생했어요~!
Negative,0.9508379697799683,쉬고있엉?
Negative,0.7283212542533875,응 ㅋ
Positive,0.9876453280448914,12시30분에 출발하려고!
Positive,0.992176353931427,맥주4잔째 마시고있어!
Negative,0.7834969758987427,알았오 ㅋ
Positive,0.5050615668296814,택시탔엉ㅅㅇ
Negative,0.9796004891395569,엥?
Negative,0.9946523904800415,왜?
Negative,0.8187723755836487,사실….
Negative,0.9848167300224304,...?음?
Negative,0.9466645121574402,사진
Negative,0.9861489534378052,이러고 있음 ㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,좋구만ㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9731788635253906,내가 더 늦게올줄알았구나
Negative,0.9696875810623169,그냥 놀다보니?? ㅋㅋ
Positive,0.5039546489715576,ㅋㅋㅋㅋㅋㅋㅋ이제  예술공원지하차도야ㅋ
Positive,0.71278977394104,오키 ㅋ
Positive,0.8512789011001587,어여와 ㅋ
Positive,0.771537184715271,핸드폰을 집에 두고와서
Positive,0.6548124551773071,다녀오느라 좀 늦는중!
Negative,0.9466645121574402,사진
Positive,0.9897466897964478,"우리는
잘 도착했어!ㅎㅎ"
Positive,0.9903136491775513,나도 잘 도착했어
Negative,0.9194345474243164,끝나면 연락할게요
Positive,0.9584656357765198,네넹!
Negative,0.8899452686309814,여보 커피한잔 사갈까?
Negative,0.9269358515739441,여보
Negative,0.9147152900695801,커피한잔 사갈까?
Negative,0.9970281720161438,아니
Positive,0.5145998597145081,쿨라임피지오
Positive,0.5050615668296814,아하ㅋㅋㅋ오키도키
Negative,0.9416302442550659,혹시 연아 야옹이 여보 차에 있을까요?
Negative,0.9466645121574402,사진
Positive,0.9879025816917419,집에서 찾았다!ㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9750891327857971,사진 2장
Negative,0.9840773344039917,뭔가 뭉클했다 ㅋㅋ
Positive,0.9835816621780396,선생님이 확실히알려줬네
Negative,0.9093472957611084,그러니깐 ㅋㅋ
Negative,0.8473895192146301,오늘은 몇시쯤와?ㅎㅎ
Positive,0.9809280037879944,집에서 저녁 먹으려고 ㅋ
Positive,0.9359247088432312,알겠어!ㅎㅎ
Negative,0.8840904235839844,점심에 뭐먹었엉?
Negative,0.9020473957061768,김치찌개 ㅋ
Positive,0.9609516263008118,나 감기기운이있어서 나가서 먹을까 생각중인데 괜찮아?
Negative,0.9466645121574402,사진
Negative,0.9312660694122314,두둥
Positive,0.8796911239624023,오!!!
Negative,0.9312660694122314,두둥
Positive,0.7473576068878174,멋쟁이구만
Positive,0.9883290529251099,ㅋㅋ 성대에서 소박맞고 서강대 가기
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9731925129890442,사진 3장
Positive,0.5050615668296814,귀엽지ㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.9829813838005066,클났네 ㅋㅋㅋ
Negative,0.9948399662971497,왜?ㅋㅋ
Positive,0.9756444096565247,귀여워서 ㅋㅋ
Negative,0.8084872364997864,주말 언제 나가기로했어?
Negative,0.604136049747467,토요일날 잠깐 갔다 올까 하고
Positive,0.9570872187614441,웅 알겠어!
Negative,0.9466645121574402,사진
Negative,0.956679105758667,고기왔다!ㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9391629099845886,여보 자고있어..?
Positive,0.9036270976066589,일어나면 연락줘~ㅎㅎ
Negative,0.9535638689994812,잠 깼어?ㅎㅎ
Negative,0.7283212542533875,응 ㅋㅋ
Negative,0.8485823273658752,장봐놓을까?
Negative,0.9409375786781311,여보 오늘 운동가나? ㅋ
Negative,0.9865579009056091,웅 왜용?
Negative,0.7561413645744324,날짜 바꿔도돼ㅎㅎ
Negative,0.980480432510376,뭐 부탁할일있엉?
Negative,0.8040726780891418,몇시에 가는데? 일단 살펴 보고
Positive,0.8555911779403687,12시!
Negative,0.6384570002555847,근데뭐길래..?ㅎ
Negative,0.9604615569114685,아 옷을 좀 가져다 달라고 할까 했었는데 잠만.. ㅠㅠ
Positive,0.9663981795310974,아~ 오키도키 연락줘!
Negative,0.9791425466537476,음 내 네오와이즈 티셔츠좀 가져다 줄래? ㅠㅠ
Negative,0.9466645121574402,사진
Negative,0.9066992402076721,지금가면돼?
Negative,0.8999024629592896,ㅇㅇ 그거 ㅋ
Negative,0.9671811461448669,응 그래요 와서 점심 같이 먹자 ㅋ
Positive,0.9584656357765198,넵!
Negative,0.9836463928222656,회사주소 한번만 알려주세용
Positive,0.9041116237640381,대왕판교로 815
Negative,0.9885761141777039,30분걸린다 ㅎㅎ 도착하면 연락할게
Positive,0.9584656357765198,넵!
Negative,0.715153157711029,도착
Negative,0.9889305233955383,주차장이야
Negative,0.7407799363136292,7층으로 올라오시면 됩니다. ㅋ
Positive,0.9328086376190186,같이 점심 먹자고 하시네 ㅋ
Negative,0.5244383811950684,앗 ㅋㅋㅋ
Positive,0.888614296913147,7층 올라오는 엘베가 따로 잇어
Positive,0.5050615668296814,알겠엉ㅋㅋ
Negative,0.9117048382759094,"2,3,4호기나 7,8,9호기 ㅋ"
Positive,0.9584656357765198,넹!
Negative,0.960562527179718,아무 엘베나 일단 들어가면 지도가 있을거야 ㅋ
Negative,0.9237335324287415,올라와서 연락줘요 ㅋ
Positive,0.9856153726577759,내일 12시 이춘복 참치!
Positive,0.5424782037734985,오호
Negative,0.742264986038208,참치 무한 리필이라
Positive,0.8677687048912048,아침 거르고 오라고 하시네 ㅋ
Positive,0.7475571632385254,알겠습니다 ㅎㅎㅎ
Positive,0.8910771012306213,여보 내일은 퇴근 일찍하고올수있어?
Positive,0.5731019973754883,내일… 회식인데 ㅠㅠ
Negative,0.9808886647224426,아 그래?오키도키
Negative,0.9345225691795349,혹시 가능한지 물어본거예용 ㅎ
Positive,0.6828288435935974,수요일은 가능
Positive,0.9588080644607544,금요일도 가능
Positive,0.9043917655944824,"오늘 운동을 내일로 미뤘는데 
내일낮에도 일정이생겨서 물어본거야 ㅎㅎ"
Negative,0.9317989945411682,그렇군 ㅠㅠ
Negative,0.7912725806236267,낮수업을 밤수업으로 들을까하고 ㅎㅎ
Positive,0.9330312609672546,괜찮아용 ㅎ
Positive,0.9584656357765198,네넵!
Negative,0.7894681692123413,오늘은 일찍안오시나유
Positive,0.909364640712738,이제 슬슬 가야지 ㅋ
Negative,0.98382967710495,오늘 여보가 와서 갑자기 일이 이렇게 되어 버렸네 ㅋㅋ
Positive,0.5029227137565613,엥 ㅋㅋㅋ뭐지 ㅋㅋ
Negative,0.8395923376083374,멀라 여보 오니깐 갑자기… 다들 모이자고 ㅋㅋ 오늘 정함 ㅋㅋ
Negative,0.9871834516525269,ㅋㅋㅋㅋㅋ내일은 네부부 모이는건가요?
Positive,0.5039546489715576,넵 ㅋ
Negative,0.812951385974884,난 9시쯤 출발할듯 ㅋ
Positive,0.5039546489715576,네넹 ㅎㅎ
Negative,0.9466645121574402,사진
Negative,0.9466645121574402,사진
Positive,0.9132154583930969,난 애들이랑 아크어때 다녀오는중 ㅎㅎ
Negative,0.9275805354118347,ㅋㅋㅋ 그렇군 ㅋㅋ
Positive,0.8289082646369934,오늘 일찍 자긴 글렀군 ㅋ
Negative,0.9677785634994507,후 힘들다 ㅋㅋㅋ
Negative,0.9466645121574402,사진
Positive,0.5050615668296814,주차장가는중ㅎㅎ
Positive,0.9366554021835327,저녁 먹고 갈게 ㅋ
Negative,0.8216670751571655,오늘 저녁에 와인이나 한잔 할까?
Positive,0.5050615668296814,좋아용ㅎㅎ
Positive,0.9354156255722046,애들 일찍 재워봐야겠다 ㅎㅎ
Negative,0.5653666257858276,응응 ㅋ
Positive,0.991773784160614,난 오늘 애들 크리스마스 선물 사러 다녀오려고!ㅎㅎ
Negative,0.936747133731842,"채아는 책이랑
또 뭘사줘야하지?"
Negative,0.9309673309326172,음…
Positive,0.5039546489715576,글쎄…
Negative,0.5419221520423889,방수되는 부츠를 하나 살까
Negative,0.8759499192237854,지금 신는거 방수안되더라고
Positive,0.9088431596755981,그래도 좋고
Positive,0.9408352971076965,웅웅 롯데아울렛왔엉
Positive,0.9852810502052307,밥먹고 둘러보려고 ㅎㅎ
Positive,0.9534949064254761,"대형 키즈카페 추천 디스커버스 의왕 체험교육 테마파크 아이와 가볼만한곳 추천
출처 : 달감나무 | 블로그"
Negative,0.9843692779541016,방어나 먹을까??
Positive,0.9818817973136902,오 좋지!ㅎㅎ
Positive,0.6323314905166626,방어방어
Negative,0.9382098317146301,생활비 확인했어요!
Negative,0.848476231098175,언제출발해?ㅎㅎ
Negative,0.8342674970626831,이제 곧??
Positive,0.6970754861831665,오키도키
Negative,0.9943114519119263,45번 들어감
Negative,0.8873321413993835,웅웅
Positive,0.9556846618652344,2번째당
Negative,0.9836964011192322,우리 48번이지?
Negative,0.8873321413993835,웅웅
Negative,0.9314114451408386,앞에 2팀 남았네 ㅋ
Negative,0.9466645121574402,사진
Negative,0.777895987033844,아흑 ㅠㅠ
Negative,0.9307528138160706,이브에 여기 오는게 너무 모험이었나
Positive,0.5050615668296814,회전률극악ㅠㅠ
Negative,0.9846965074539185,채아 태권도를 보내는게 아니었어 ㅋㅋ
Positive,0.9876882433891296,기다린게 아까우니 맛나게먹쟈
Negative,0.8518463373184204,그래야지 ㅋㅋ
Negative,0.8069093823432922,메뉴는 좀 봤엉?ㅎㅎ
Negative,0.9466645121574402,사진
Negative,0.9955884218215942,46번 들어감
Negative,0.9466645121574402,사진
Positive,0.9841240048408508,이제 다음이다!ㅋㅋㅋ
Positive,0.5274548530578613,배고파아 ㅠㅠ
Negative,0.9649077653884888,메뉴는 메뉴판을 보고 ㅋㅋ
Positive,0.5050615668296814,웅웅ㅋㅋㅋㅋ
Positive,0.9235840439796448,애들 랍스터 먹을까?
Negative,0.9223667979240417,"글쎄...채아는
먹을거같아 ㅎㅎ"
Positive,0.5050615668296814,ㅋㅋ
Negative,0.6613408327102661,여보 우리차례
Positive,0.6991479992866516,애들좀
Negative,0.902539074420929,들어오면 연락해
Negative,0.8962749242782593,가는중
Positive,0.5169100165367126,우리나왔어
Positive,0.8504326939582825,신발신는곳에 있어용
Negative,0.8343726396560669,정산소앞에 앉아있는중 ㅎㅎ
Negative,0.9306706190109253,채아자?
Positive,0.7691479325294495,아직
Positive,0.8986581563949585,곧 잘거같음
Positive,0.5039546489715576,ㅇㅇ ㅋㅋ
Negative,0.9835083484649658,스벅으로와
Negative,0.9466645121574402,사진
Negative,0.9621292948722839,사진 4장
Negative,0.9654203653335571,내려왔다 ㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ우왕ㅋㅋㅋ
Negative,0.9804152250289917,아흑 힘들어 ㅋ
Positive,0.9448474645614624,해장국 먹고 갈게 ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ그래요ㅋㅋㅋ
Negative,0.9812424182891846,"간소고기
상추
고추장"
Negative,0.5357796549797058,오이
Positive,0.8303073048591614,애호박
Positive,0.9366554021835327,저녁 먹고 갈게 ㅋ
Positive,0.9821633696556091,오늘도 저녁 먹고 갈게요 ㅠㅠ
Negative,0.995154619216919,삭제된 메시지입니다.
Negative,0.995154619216919,삭제된 메시지입니다.
Positive,0.9358372092247009,안녕!ㅎㅎ 우리는 일어났당ㅋㅋㅋ
Positive,0.8586820960044861,이제 머나먼하늘길을 날아오겠구만
Negative,0.9047194123268127,응 ㅋㅋㅋ 그러겠지 ㅋㅋ
Negative,0.8242626190185547,아 졸려 ㅋㅋ
Positive,0.5418930649757385,ㅋㅋㅋ비행기에서 푹 자
Negative,0.5653666257858276,응응 ㅋㅋ
Positive,0.8959798812866211,난 이제 슬슬 연아 깨워야겠다 ㅎㅎ
Negative,0.964758038520813,차에서 1시간 반 재웠당ㅋㅋㅋ
Positive,0.9049627184867859,잘했다 ㅋㅋ
Positive,0.9505416750907898,난 이제 비행기탐 ㅋ
Positive,0.9708651900291443,웅웅!알겠어용!
Positive,0.9550607204437256,전화할게요 도착하면 ^^
Positive,0.9562211632728577,네넹!ㅎㅎ
Negative,0.9466645121574402,사진
Positive,0.9815199375152588,조심히와!ㅎㅎ
Negative,0.9466645121574402,사진
Negative,0.7499245405197144,오 대박 옆에 사람 안타는거 같야
Positive,0.7466030120849609,오오오오
Positive,0.9081323146820068,편하게 가겠다 ㅋㅋ
Positive,0.9048253893852234,욜 좋다좋다
Positive,0.9436975717544556,대박이군 ㅋㅋㅋ
Negative,0.9860301613807678,창가자린데 가운데 비어서 ㅋㅋ
Positive,0.5050615668296814,오ㅋㅋㅋㅋㅋ좋다
Negative,0.9350485801696777,이제 비행기 떠?
Positive,0.9682667255401611,엄청 편하게 가겠군 ㅋㅋㅋㅋ
Positive,0.9283154010772705,응 이제 뜰듯 ㅋㅋ
Positive,0.5039546489715576,푹자고 도착해랏ㅋㅋㅋ
Positive,0.7688472867012024,오케이! 그럼 난 이만 뿅 ㅋ
Positive,0.9584656357765198,뿅!
Positive,0.8758278489112854,잘 도착했어?
Positive,0.5050615668296814,짐찾고있을거같넹
Positive,0.8374325633049011,이제 내림 ㅋ
Negative,0.9969369173049927,일어났어?
Positive,0.9410455226898193,웅웅 아까 깼어!
Negative,0.9191938638687134,나 큐코드 받고 해야해사
Negative,0.9249370098114014,이따가 연락할게 ^^
Negative,0.8642390966415405,동영상
Positive,0.9668465256690979,애들 아우터 사온거 입혀봤엉ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ
Positive,0.9783774018287659,귀엽다 ㅋㅋㅋㅋ
Positive,0.9815726280212402,ㅋㅋㅋ둘다 맘에 들어해서 다행이야
Negative,0.9304088354110718,왠일로 연아가 노란색을? ㅋ
Negative,0.9617921710014343,내가 사왔지 ㅋㅋㅋㅋㅋ
Negative,0.5448912978172302,오늘은 집에오면 거실에있어용....ㅎ
Positive,0.8445513844490051,오늘 잘 갔어?
Positive,0.6266682147979736,응 ㅋ 지금 올라가는길 ㅋ
Positive,0.954883337020874,다행이네!
Positive,0.9418876767158508,이제 사무실 도착 ㅋ
Negative,0.9269358515739441,여보
Positive,0.9284141659736633,이따가 나 데리러 올 수있어? ㅋ
Positive,0.9206421971321106,차 놓고 감 ㅋ
Positive,0.9152458310127258,웅웅 ! 언제갈까?
Positive,0.9800961017608643,애들 데리고 와 ㅋ
Positive,0.9304892420768738,여기서 저녁 먹고 들어가자 ㅋ
Positive,0.5050615668296814,그래용ㅎㅎ
Negative,0.9546165466308594,그래요 ㅋ
Negative,0.9819467663764954,그럼 채아 학원끝나고가면되는거지?ㅎㅎ
Negative,0.9546165466308594,그래요 ㅋㅋㅋ
Negative,0.9604810476303101,출발할 때 연락해
Positive,0.9581032395362854,출발!
Negative,0.9666279554367065,여보 통화가능해용?
Positive,0.7339310050010681,이모티콘
Negative,0.9736661314964294,응 전화해
Negative,0.9495065212249756,네이버 초대 했으니 수락해요 ㅎ
Positive,0.5424782037734985,오호
Negative,0.750873863697052,이걸로 티빙 볼 수 있는듯
Negative,0.9685564041137695,나 회사에서 네이버로 물건 많이 사서 가입한건데
Positive,0.960580050945282,패밀리 초대 가능하다 해서
Positive,0.9907360672950745,오 좋다!ㅋㅋㅋ 벌거벗은한국사 광고보기 싫어서 안보고있었는데!ㅋㅋ
Positive,0.9760951995849609,광고없이 볼수있겠군!ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.8544694185256958,그거 설정 내가 해야하는거 있으면 알려줘
Positive,0.9562211632728577,네넹!ㅋㅋ
Negative,0.9466645121574402,사진
Positive,0.9700958728790283,감사히 잘 쓰겠다고 전해주세용!ㅎㅎ
Negative,0.7834969758987427,알았오 ㅎ
Positive,0.5050615668296814,웅웅ㅋㅋㅋ
Negative,0.9653034806251526,나 내일 머리좀 자르고 올게
Negative,0.958624541759491,몇시에?ㅎ
Negative,0.9719125032424927,11시?
Negative,0.9232475757598877,채아랑 다녀올게 ㅋ
Negative,0.7777981758117676,한 30분 걸릴텐데 ㅋ
Negative,0.9749329686164856,아니면 10시 30분에 가도 대고
Negative,0.8007583022117615,웅웅 12시부터 자리맡아놓는게 가능하다고 하더라고
Negative,0.9799986481666565,아 어린이집에?
Positive,0.930852472782135,앞자리 맡아놓고 밥먹으러 다녀오면 될거같긴해 ㅎㅎ
Negative,0.918170154094696,ㅇㅇ 그래 알았오 ㅋ
Negative,0.9718326926231384,그럼 10시 반에 갔다올게
Negative,0.6666833162307739,재롱잔치 하는곳에 ㅎㅎ
Positive,0.9646245837211609,웅웅!ㅎㅎ
Negative,0.9466645121574402,사진
Positive,0.5050615668296814,ㅔㅔ
Positive,0.9078785181045532,연아랑 잘 있어? ㅋ
Negative,0.9466645121574402,사진
Negative,0.7540597915649414,ㅋㅋㅋ점심먹고 이마트 장보고 계산중이야 ㅎㅎㅎ
Negative,0.9275805354118347,ㅋㅋㅋㅋ 그렇군 ㅋㅋ
Positive,0.9359835982322693,여긴 아직 결혼식중 ㅋ
Negative,0.7678185701370239,채아 배고프다고 하고있을거같다 ㅎ
Positive,0.9282599091529846,이제 곧 내려갈듯 ㅋ
Negative,0.9600058794021606,지금 정신이 없다 ㅋㅋ
Positive,0.6513463854789734,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이따 출발할때 연락줘요ㅋㅋ
Positive,0.9653818011283875,스픽 같이 해요! 스픽을 통해 영어 스피킹을 제대로 할 수 있게 되었어요! 제 링크를 통해 가입하시고 2만원 할인 받으세요.
Positive,0.9594720005989075,그리고 네이버 플러스 멤버십도 여보가 콘텐츠 사용할 수 있도록 했어
Positive,0.8916665315628052,여기서 티빙 설정할 수 있을거야
Positive,0.9646245837211609,웅웅!ㅋㅋㅋ야호신난당ㅋㅋ
Negative,0.870529055595398,스픽도 저걸로 신청하면 될거야 ㅋ
Negative,0.5840359926223755,스픽은 해봤어? ㅋ
Positive,0.9646245837211609,웅웅! 해봤어ㄹㅎ
Positive,0.5050615668296814,재밌당ㅋㅋㅋ
Positive,0.9004360437393188,꾸준히 하면 도움 많이 될거야 ㅋㅋ
Negative,0.7772203087806702,이야기하는걸 많이 해봐 그게 도움이 많이 될거야 ㅋ
Positive,0.9847699403762817,확실히 말하면서 하니까 외워지는거같다
Positive,0.9677765965461731,ㅋㅋ 일단은 외우는 것보다 영어로 말하는 게 익숙해지도록 계속 연습해봐 ㅋ
Positive,0.9562211632728577,넹!ㅎㅎㅎ
Negative,0.9515981674194336,외우면 제일 좋지만 그렇다고 너무 외우는거에 스트레스 받지마요 ㅋ
Negative,0.863821268081665,재밌어서 30분정도 한거같아 ㅋㅋㅋㅋ
Positive,0.7634261846542358,그래 좋네요 ㅎㅎ
Negative,0.8110897541046143,아 네이버 플러스는 그거 해봤어?
Negative,0.9927734732627869,티빙?
Negative,0.964901328086853,아 선택 잘못해서 요번달 웹툰쿠키로 설정했어 ㅋㅋㅋㅋ
Positive,0.8881011009216309,다음달에는 티빙으로 하려고 ㅋㅋㄴ
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9545902609825134,이거 그냥 웹툰을 보겠다는 의도인듯 ㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9727199077606201,아니야 ㅋㅋㅋㅋ
Positive,0.8399888873100281,저녁 먹고 걈 ㅋ
Negative,0.9140025973320007,난 놀이터야...ㅋㅋㅋ
Negative,0.9317989945411682,그렇군 ㅠㅠ
Positive,0.9272912740707397,화이팅 ㅠㅠ
Negative,0.8091076612472534,하영이랑 하율이가 채아랑 놀이터에서 놀고싶다고해서 ㅋㅋㅋ나왔어
Negative,0.9308282136917114,그렇군 ㅋㅋ 연아는 그럼 혼자 놀아? ㅋ
Negative,0.9790224432945251,연아도 병아리처럼 같이 껴서 노는중ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋ
Negative,0.9745559096336365,많이 컸네 ㅋㅋㅋㅋㅋ
Negative,0.9750891327857971,사진 2장
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.9558195471763611,집에없어용 이따 관리사무소에도 다녀와볼게
Negative,0.9915801286697388,분실물 들어온거 있는지
Negative,0.9069294929504395,어딨지..
Negative,0.9834331274032593,차에 한번 볼게
Negative,0.9954403638839722,차 제대로 안봐서
Positive,0.5050615668296814,네넹
Negative,0.9176467657089233,관리사무소에 분실물들어온건 없대 ㅠㅠ
Negative,0.9419204592704773,하아..
Positive,0.5047839879989624,어디있지 ㅠㅠ
Positive,0.6156483888626099,알았어 고마워 ㅠㅠ
Positive,0.5692596435546875,웅웅 ㅠㅠㅠㅠ
Negative,0.995154619216919,삭제된 메시지입니다.
Positive,0.9738315939903259,여보지갑찾았다!
Negative,0.9466645121574402,사진
Positive,0.5029227137565613,ㅇㅇ 땡큐 ㅎㅎ
Negative,0.9770979881286621,나 회의중
Negative,0.9114426374435425,"계란
당근
파프리카 or 피망"
Positive,0.8934161067008972,아침햇살
Negative,0.9466645121574402,사진
Negative,0.915986180305481,"다 펼쳤을때 세로 195 가로 148

가운데 세로 195 가로 88"
Negative,0.9529916644096375,그럼 양 날개중에 하나만 합치면 120이 되겠네
Negative,0.7392367720603943,그러면 딱 넣을 수 있기는 한데..
Negative,0.9969087243080139,흐음
Negative,0.9734352827072144,일단 일룸에 문의좀 넣어주세요
Positive,0.6508165001869202,"캐빈
하부공간 세로 200 가로 105"
Negative,0.9750891327857971,사진 2장
Negative,0.9835684895515442,앞꺼가 에디 뒤에가 캐빈
Negative,0.8691171407699585,에디꺼가 옆으로 조금더 튀어나오는거 빼고는 괜찮을거같은데?
Negative,0.8750647902488708,살짝 튀어나오는거 아냐?
Positive,0.9318395853042603,웅웅 살짝
Negative,0.9236329197883606,가로 길이가 좀 더 늘어낫네
Negative,0.9018622040748596,에디가
Positive,0.905076265335083,가드 높이도 살짝 작은거 빼고는
Positive,0.7795714139938354,괜찮을거같아
Positive,0.748526394367218,괜찮을 것 같은데
Negative,0.7364699840545654,잠만
Negative,0.8873321413993835,웅웅
Negative,0.9030051231384277,에디 슬라이딩 내경은 안나왔어?
Negative,0.9889973402023315,사이즈가 얼마인지?
Negative,0.8873321413993835,웅웅
Negative,0.9635416269302368,저게 끝이야
Negative,0.7078367471694946,아 잠만
Positive,0.5050615668296814,ㅇㅇ
Negative,0.8900477886199951,웅웅 내경은 안나와있당 ㅠ
Negative,0.9424416422843933,10cm가 커진거네
Negative,0.98592209815979,리뉴얼 되면서
Negative,0.9374585747718811,재볼까나
Positive,0.7784932255744934,ㅇㅇ 10cm면 그래도 꽤 나올것 같긴 한데
